id,hotelId,rawData,type,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId
424,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63885, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0873913278@0000000080'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
425,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63706, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3910122615@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
426,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63677, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2315640005@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
427,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63593, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3743995071@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
428,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63571, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3309933628@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
429,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63552, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TB4M5YI4WW@0000000041'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
430,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63316, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fxvtz3@0000000061'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
431,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63268, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2993899804@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
432,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63268, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2993899804@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
433,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63088, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3289786951@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
434,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63088, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3289786951@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
435,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63068, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fus869@0000000061'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
436,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 63016, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0856262386@0000000080'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
437,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 62921, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0855409416@0000000080'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
438,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 62875, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fu7m3x@0000000061'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
439,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 62625, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2311659337@0000000030'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
440,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 62245, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fskag8@0000000061'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
441,3,'{'startDate': '2023-02-22T00:00:00+09:00', 'endDate': '2023-02-23T00:00:00+09:00', 'roomBookingId': 62076, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0frxkek@0000000061'}','room_booking_change_status','2023-02-24 03:00:00.286837+09:00','2023-02-24 03:00:00.286837+09:00',None,None,None,None,None
442,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63891, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2204660624@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
443,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63824, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TBWZB0AF2Z@0000000041'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
444,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63822, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0873459172@0000000080'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
445,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63320, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2709400383@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
446,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63313, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2941752255@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
447,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 63313, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2941752255@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
448,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63273, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3597255138@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
449,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63060, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2840681940@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
450,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-28T00:00:00+09:00', 'roomBookingId': 63023, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2524386045@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
451,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 62998, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TB5MHUJYLR@0000000041'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
452,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 62956, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fudefw@0000000061'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
453,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 62901, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0855272430@0000000080'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
454,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-28T00:00:00+09:00', 'roomBookingId': 62871, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2705612453@0000000030'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
455,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-24T00:00:00+09:00', 'roomBookingId': 62545, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0ftfuk8@0000000061'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
456,3,'{'startDate': '2023-02-23T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60256, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0828623443@0000000080'}','room_booking_change_status','2023-02-25 03:00:00.305959+09:00','2023-02-25 03:00:00.305959+09:00',None,None,None,None,None
457,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 64122, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2731815587@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
458,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63628, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2636738060@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
459,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63467, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3150269682@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
460,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63461, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TBRDWTAEGK@0000000041'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
461,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63038, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fum07g_2@0000000061'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
462,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63037, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fum07g_1@0000000061'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
463,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63030, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TBQTWJLMYJ@0000000041'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
464,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-28T00:00:00+09:00', 'roomBookingId': 63027, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3627403319@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
465,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 63017, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0856263451@0000000080'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
466,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 62923, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0855413208@0000000080'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
467,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 62776, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3336144432@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
468,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 62564, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3509102786@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
469,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-28T00:00:00+09:00', 'roomBookingId': 62147, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2697503978@0000000030'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
470,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 62117, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fs3jwg@0000000061'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
471,3,'{'startDate': '2023-02-24T00:00:00+09:00', 'endDate': '2023-02-25T00:00:00+09:00', 'roomBookingId': 61768, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fpnwgp@0000000061'}','room_booking_change_status','2023-02-26 03:00:00.298685+09:00','2023-02-26 03:00:00.298685+09:00',None,None,None,None,None
472,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63999, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g1b015@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
473,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63956, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0874440179@0000000080'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
474,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63893, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2166877458@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
475,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63805, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2109060635@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
476,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63713, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g0np9r@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
477,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63711, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g0ngsk@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
478,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63522, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2904685165@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
479,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63508, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3464047934@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
480,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63407, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fyr06i@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
481,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63399, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2790254511@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
482,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63229, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3212014806@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
483,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63229, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3212014806@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
484,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 63045, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0856804494@0000000080'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
485,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 62880, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fu7ut6@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
486,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 61880, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3971086062@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
487,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60921, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2565743155@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
488,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60852, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2783451287@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
489,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60852, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2783451287@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
490,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60852, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2783451287@0000000030'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
491,3,'{'startDate': '2023-02-25T00:00:00+09:00', 'endDate': '2023-02-26T00:00:00+09:00', 'roomBookingId': 60834, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fkbx66@0000000061'}','room_booking_change_status','2023-02-27 03:00:00.369671+09:00','2023-02-27 03:00:00.369671+09:00',None,None,None,None,None
492,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 64067, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g1i4pr@0000000061'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
493,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63911, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TBTROHGUZG@0000000041'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
494,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63884, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0873896762@0000000080'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
495,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63843, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3135242226@0000000030'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
496,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-28T00:00:00+09:00', 'roomBookingId': 63765, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g0ta32@0000000061'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
497,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63759, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2995902637@0000000030'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
498,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63697, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0872692716@0000000080'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
499,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63697, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0872692716@0000000080'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
500,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63697, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0872692716@0000000080'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
501,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63697, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0872692716@0000000080'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
502,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63688, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TB5JLOHCFB@0000000041'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
503,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63662, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3728807432@0000000030'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
504,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63655, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3865339858@0000000030'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
505,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 63599, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3405524135@0000000030'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
